,0,1
990,0.30698487,1.6382029
991,-0.57475966,5.57972
992,-0.16779488,2.2057757
993,0.35600647,4.8465624
994,3.2132785,-6.0060573
995,2.7601624,-1.277582
996,17.985083,-1.6786906
997,5.8771515,-2.656697
998,-3.1010344,5.37129
999,6.2313495,-2.8277984
1000,2.8163075,-2.0271106
1001,0.13793847,3.638334
1002,17.550898,0.44677725
1003,2.626561,11.551215
1004,2.7663312,11.786261
1005,13.90572,-0.4698091
1006,2.060999,-3.5406084
1007,4.173855,-3.126357
1008,16.263414,-1.8990588
1009,3.4930444,-5.5202155
1010,3.633081,-4.5732083
1011,6.161213,-2.6524467
1012,17.682686,-2.4303076
1013,2.46436,-5.116916
1014,1.8016845,-3.779119
1015,-1.271612,3.7073798
1016,3.1738133,-1.7468104
1017,-0.022740351,2.1956477
1018,-0.8980397,5.196512
1019,-0.97242814,1.8076283
1020,3.2906387,-2.2445064
1021,15.325025,-1.7041115
1022,18.39916,-2.0651774
1023,6.0539618,-2.731023
1024,0.88622975,3.7281792
1025,3.1359208,-1.4775351
1026,17.5921,0.29558712
1027,16.443195,-0.57158756
1028,2.1329482,-1.2761735
1029,-2.3659148,2.278795
1030,14.628638,-0.31518587
1031,-4.7536764,5.9423895
1032,5.9065223,-2.4914184
1033,13.840335,-0.27137396
1034,-5.035686,5.361431
1035,15.450074,-1.7550622
1036,-0.97854817,2.0924668
1037,16.132092,1.4697149
1038,16.868555,0.7028727
1039,18.364763,-2.2842171
1040,2.5413527,-1.9576664
1041,-0.6685006,-0.31919548
1042,2.41,11.386245
1043,2.5074177,-5.138483
1044,13.721703,-0.40740913
1045,5.7367644,-2.9143674
1046,14.518282,-0.53458905
1047,2.244981,-2.1223967
1048,4.0886173,-0.68840766
1049,2.6380217,-2.60787
1050,2.390436,-5.3575015
1051,2.05186,-4.773924
1052,16.382292,-0.72074735
1053,2.5445416,11.539874
1054,18.037382,-1.3875084
1055,3.2196414,-1.5685363
1056,0.33338374,1.6912378
1057,3.4239452,-3.4633014
1058,13.897074,-0.47325057
1059,-4.0264506,5.6204467
1060,-4.764373,4.4953756
1061,5.6007338,-2.4583945
1062,-0.87178034,-0.67568755
1063,15.436318,-0.86581475
1064,14.751915,-0.13453017
1065,-2.3021944,4.477912
1066,1.4563394,-0.58426833
1067,3.6386178,-4.914559
1068,2.457451,11.530501
1069,-2.9265828,3.2519796
1070,13.9346075,-0.5093156
1071,1.0391672,-3.4849281
1072,3.5173903,-4.512776
1073,4.675899,-4.3007913
1074,3.3122737,-3.2617111
1075,14.005851,-0.21973471
1076,1.8712803,-1.690873
1077,-4.6074514,5.6502576
1078,14.884967,0.33922476
1079,0.9341032,-3.4431243
1080,3.4077752,3.78039
1081,0.86443263,-2.244365
1082,-1.1486139,1.8651367
1083,4.300406,-0.6701738
1084,3.3034437,-5.481051
1085,3.0848587,-2.5544045
1086,2.2572312,-6.392102
1087,16.140633,-1.6929033
1088,3.4673274,-4.532143
1089,18.521168,-1.7322323
1090,18.459904,-1.5236356
1091,4.0924797,-0.64309293
1092,0.4369888,1.7934504
1093,-3.0022273,2.312113
1094,-1.1189125,-0.097195625
1095,3.0777829,-5.423319
1096,2.1937227,-3.4562678
1097,-2.0007207,4.320834
1098,3.3966005,-5.5686717
1099,18.055077,-2.271514
1100,-3.6590407,4.6614957
1101,1.0344095,-2.0173202
1102,17.121937,-2.3478296
1103,14.396276,-0.39660913
1104,17.473059,0.69271827
1105,3.2471607,-5.1829348
1106,13.69027,-0.27615163
1107,18.424503,-0.23643208
1108,-2.9502554,3.2656505
1109,18.692505,-1.6438247
1110,5.540048,-2.0133173
1111,5.966686,-1.8507584
1112,-0.6630768,-0.63465923
1113,5.717778,-2.0886996
1114,4.398661,-1.2582768
1115,-0.32757282,-0.5174688
1116,1.0037019,3.5678637
1117,13.769058,-0.289526
1118,3.2250082,-1.6031666
1119,4.157605,-1.8216763
1120,16.906553,0.6873884
1121,18.335266,-1.9861648
1122,4.0570135,-4.9277873
1123,3.446194,-4.5428724
1124,15.653403,-0.9658499
1125,-1.9550507,5.3771114
1126,2.016864,-3.4455333
1127,1.6166774,-1.074891
1128,3.263074,-5.9082155
1129,14.865659,-0.16627304
1130,14.697143,0.9402348
1131,4.106046,-0.6734597
1132,-1.020595,-0.17655776
1133,3.1177871,3.8467858
1134,15.269464,-0.009750256
1135,1.8482413,-1.5325698
1136,-4.84886,5.295898
1137,-4.3882957,5.4607577
1138,1.9798429,-1.7790934
1139,4.0742464,-1.0408238
1140,18.365,-2.2658238
1141,17.871803,-1.3248569
1142,0.46684974,2.3341832
1143,-0.74606615,5.687533
1144,3.286261,4.0903807
1145,0.35382843,3.2696629
1146,13.822022,-0.32735175
1147,16.388634,-0.5223751
1148,2.0348275,-5.0385194
1149,1.972722,-3.4948268
1150,1.8123794,-1.117798
1151,0.68313557,5.022832
1152,1.7030842,-4.277412
1153,13.361303,-0.8949704
1154,18.105389,-2.2494774
1155,-5.022839,5.284672
1156,2.2790065,-2.1165059
1157,1.6452122,-1.0815449
1158,-1.2020633,3.3826566
1159,2.9663668,-3.9034061
1160,17.27982,-0.98080754
1161,18.388065,-1.7063813
1162,14.67144,-1.1221766
1163,0.57250655,2.07105
1164,15.898957,-0.40094897
1165,0.9275544,3.232772
1166,-0.46392787,5.622438
1167,2.536216,11.563608
1168,17.579437,-0.09297405
1169,5.5268507,-1.9631996
1170,16.032654,-1.5468398
1171,16.224052,1.0153409
1172,6.1401076,-2.6339095
1173,1.5629191,-4.328547
1174,-4.6702046,5.1504292
1175,16.259962,0.32822952
1176,-0.6673222,0.14865543
1177,-2.9666057,3.2757688
1178,14.635037,0.78706264
1179,-2.9567556,2.175716
1180,0.7181743,1.3583804
1181,16.790401,-1.6824709
1182,3.2996588,-1.6645588
1183,3.2765708,3.3652334
1184,-4.545731,4.4426107
1185,17.345964,0.669564
1186,-4.140127,5.8292546
1187,17.843052,-2.147301
1188,-1.4608953,-0.36229426
1189,14.205251,-0.15311766
1190,-3.747759,5.788681
1191,6.063753,-2.300664
1192,-0.72108525,3.2309687
1193,16.544489,0.39175504
1194,1.014922,-3.9942765
1195,2.5300705,11.464549
1196,3.157613,3.9294236
1197,0.99550045,3.3228824
1198,1.0573827,3.406772
1199,14.597598,1.0497723
1200,-4.996192,5.3309817
1201,16.149706,-1.7680657
1202,3.7208765,-4.749479
1203,15.946544,0.20682219
1204,2.676415,3.6080847
1205,16.067005,-0.8565671
1206,5.2364345,-2.5731175
1207,3.1022315,3.4916692
1208,-0.5636495,0.3401736
1209,1.6396979,-2.6346886
1210,-0.82591575,-0.18377851
1211,4.9724164,-2.7274685
1212,-0.7765197,-0.7421393
1213,1.2338084,-4.6204486
1214,-1.234281,3.5535734
1215,18.38845,-2.3422022
1216,2.2382948,-4.4569716
1217,16.358564,-0.513248
1218,3.421705,-5.7282543
1219,15.091999,0.47795
1220,4.075211,-0.66558385
1221,0.16495807,3.6907284
1222,15.67962,1.2483872
1223,5.819574,-2.7724502
1224,15.658249,1.4385524
1225,1.1565353,-2.1459062
1226,4.146226,-0.7172459
1227,-3.8187938,4.6524477
1228,18.222706,-1.4103358
1229,0.07609981,4.386711
1230,16.537964,-0.90682936
1231,2.8794706,-3.8187487
1232,3.1506999,-3.7774727
1233,4.695261,-2.6142876
1234,-2.348633,2.2274272
1235,17.720297,-2.488136
1236,2.2491941,-2.1266541
1237,4.591878,-2.1716776
1238,6.085726,-2.6815753
1239,6.028576,-2.2348187
1240,3.989759,-1.9207034
1241,18.30984,-2.2152352
1242,-4.906307,5.566169
1243,-4.663673,5.729646
1244,0.7609038,5.171731
1245,2.6932292,-3.5116324
1246,18.697641,-1.9323533
1247,1.3231586,-2.2071986
1248,4.5939727,-1.1764561
1249,5.254432,-2.162611
1250,2.6505156,11.710149
1251,16.044128,1.4229691
1252,2.7977276,-4.3358493
1253,14.70495,1.1904664
1254,18.746159,-1.6748803
1255,17.99259,-1.8681955
1256,17.841125,0.2989172
1257,4.128467,-0.70422935
1258,1.0405574,3.3759253
1259,-4.449172,4.5466423
1260,3.3068752,-5.5892043
1261,-4.4428535,5.6846523
1262,16.595459,1.1257155
1263,2.240031,-5.4428515
1264,4.048852,-1.9445451
1265,2.0763073,-3.5120425
1266,14.837166,1.135279
1267,18.681446,-0.33208522
1268,16.316664,0.38748947
1269,-1.6497287,4.2060313
1270,-2.0445628,5.3741813
1271,-3.302519,5.4709725
1272,0.49707147,3.0723813
1273,17.251036,0.6598373
1274,5.585702,-2.900202
1275,3.113751,-4.4416876
1276,-0.8890648,-0.5968986
1277,-0.8805426,3.1737776
1278,18.414179,-1.2576567
1279,-0.46274987,1.7711556
1280,0.23176233,1.748052
1281,-0.5539181,5.6192226
1282,2.318087,-2.0883045
1283,0.8234678,-2.239966
1284,5.5334063,-2.5033655
1285,2.9199533,-5.231153
1286,2.235261,-6.420815
1287,16.356438,1.1328126
1288,-0.3657719,1.989512
1289,14.375293,-0.30119818
1290,3.3144221,-3.5146623
1291,-1.5670468,3.1390467
1292,-4.7901006,5.6166663
1293,0.9016116,2.4892392
1294,0.20460747,1.7013218
1295,15.004932,0.089546986
1296,6.0085106,-2.2404907
1297,-0.9350466,4.326611
1298,-1.9251983,5.181818
1299,15.503694,-0.75429416
1300,18.708364,-1.3395538
1301,5.8796234,-1.8942624
1302,-4.764641,4.375425
1303,-0.7382301,0.36206105
1304,18.697176,-1.3392359
1305,4.023692,-0.70577747
1306,4.0360827,-3.060414
1307,18.606691,-1.5731312
1308,-4.443433,4.468687
1309,6.2027283,-2.4796126
1310,2.5445864,11.510458
1311,13.839272,-0.079571925
1312,-2.85325,3.2982135
1313,-0.42659947,5.465849
1314,-1.9648304,4.231441
1315,18.879982,-1.6825763
1316,17.250996,-0.6808963
1317,-1.7116076,5.267181
1318,16.564411,-1.6690114
1319,16.005966,-1.8571068
1320,15.64388,1.3194344
1321,1.4644029,3.6673784
1322,14.687601,-1.2023474
1323,0.8446872,5.1992373
1324,2.5282366,11.468567
1325,-0.92062074,1.8049525
1326,17.798613,-1.0756559
1327,-4.922434,5.674089
1328,15.553572,-1.3991154
1329,3.4035344,3.836071
1330,6.1110516,-2.578644
1331,3.6056328,-1.7754778
1332,15.167879,0.8789023
1333,2.2978032,-4.282412
1334,4.193719,-0.54956585
1335,0.9499516,3.2332802
1336,18.197706,-1.4830891
1337,-0.55397886,-0.6120304
1338,16.404997,0.44860733
1339,1.9753606,-3.3372989
1340,-1.1759163,0.036115296
1341,1.2147211,-4.579867
1342,6.2730484,-3.0662124
1343,0.14614783,3.6276448
1344,-1.2626162,5.366671
1345,2.0721624,-5.1415114
1346,-2.936727,2.1681964
1347,0.9135706,3.2023242
1348,5.67626,-2.1448038
1349,3.0440805,3.6738281
1350,-2.3681762,2.2399852
1351,3.5484848,-3.373497
1352,-4.4306264,5.194593
1353,0.22156444,3.5193658
1354,-0.36460987,5.445217
1355,1.204906,3.352287
1356,-0.17721106,3.4738367
1357,15.029273,1.2164283
1358,-0.9451643,4.205375
1359,-4.3549356,5.7753873
1360,5.6911435,-1.7648448
1361,-1.8772981,3.1122873
1362,14.685728,-0.42179024
1363,-3.0469973,2.1737351
1364,18.058737,-1.685569
1365,0.9591171,4.009419
1366,-0.33789736,3.717991
1367,18.352781,-1.8826215
1368,6.126784,-2.5130088
1369,2.5370631,-2.1882055
1370,14.984,-0.48239756
1371,-4.2232704,5.973139
1372,3.5341754,-1.8873469
1373,-4.3993545,4.73935
1374,3.1808755,3.7851286
1375,16.12422,1.4988128
1376,-1.7236934,2.0801146
1377,16.87644,0.6378762
1378,-4.745227,5.362224
1379,0.5961259,5.054894
1380,5.9053855,-1.9749019
1381,2.5745926,-4.4858823
1382,2.4024456,-3.8540936
1383,0.29367656,4.306805
1384,15.427487,-0.8854173
1385,14.3759165,0.5699602
1386,17.618168,-2.4174933
1387,2.3191526,4.3845506
1388,13.9325905,-0.44447222
1389,16.985079,0.3578506
1390,-4.134778,5.2538047
1391,2.7109938,11.1216955
1392,16.40755,1.056922
1393,-4.686862,5.5497966
1394,-3.126676,2.927543
1395,-4.2141337,4.786639
1396,5.304255,-1.7071038
1397,17.27581,-1.8793772
1398,14.212932,-0.28957915
1399,3.2843633,-2.0397053
1400,-2.9722352,2.301348
1401,1.1097536,-4.5654435
1402,18.161139,-1.6040711
1403,1.0229557,2.3993692
1404,-4.0637865,5.487855
1405,-4.463642,4.8106256
1406,17.560818,0.33998635
1407,14.88398,-0.27848616
1408,-3.972507,4.6696534
1409,17.592491,-2.4252384
1410,-0.48246655,5.5419707
1411,3.3637886,-5.3479004
1412,1.4607813,-4.826392
1413,-1.2851988,3.6910067
1414,-0.3883386,5.565447
1415,-4.4169574,4.2649026
1416,-4.6274743,5.772669
1417,-4.8251576,5.3995857
1418,5.9871087,-2.8123393
1419,2.2208462,-6.275757
1420,-1.6310843,4.1953325
1421,-0.3419212,3.4714344
1422,3.2586207,-1.5827361
1423,-3.8324351,5.1569676
1424,-3.9145927,5.5764236
1425,3.5425942,-1.9426508
1426,-0.25102818,3.6781423
1427,17.030043,-0.5716383
1428,6.1961265,-2.6686199
1429,-4.6392107,5.835985
1430,2.7728312,3.7287314
1431,3.1171167,-2.769512
1432,-0.744092,-0.22539419
1433,14.595069,1.2686149
1434,16.295452,-1.3462015
1435,0.98683906,3.1485808
1436,3.4160447,3.941088
1437,4.740545,-1.4158248
1438,-0.7682307,4.5390487
1439,0.93086237,-2.0017862
1440,3.0132065,-2.7419894
1441,16.219263,-1.3019078
1442,-1.4110122,-0.42080986
1443,14.005964,-0.5760552
1444,1.0859098,3.4448519
1445,-4.3363986,4.432916
1446,2.190595,-1.9964399
1447,-1.7765143,3.1271272
1448,16.680075,0.85643035
1449,5.040878,-0.9375315
1450,-3.0407643,5.3083205
1451,6.2524667,-2.4007227
1452,5.303305,-2.091335
1453,18.899752,-1.276224
1454,13.72216,-0.24061033
1455,14.7084465,1.1172098
1456,0.51903224,4.7688885
1457,4.0799236,-0.6920761
1458,-1.0288886,1.8841887
1459,1.9211471,-3.4823577
1460,1.8731561,-4.9381514
1461,13.8680725,-0.25025502
1462,2.4685528,11.43444
1463,14.870414,-0.78958446
1464,-3.9376698,3.047978
1465,0.27058324,4.3199496
1466,16.15361,1.4299022
1467,4.904721,-2.684533
1468,3.1851928,-5.7344007
1469,3.5506554,-5.333037
1470,-2.9815354,2.105595
1471,3.2802243,-5.4656863
1472,17.210848,-1.9525796
1473,18.386995,-1.7783743
1474,16.12592,-1.740669
1475,1.2388537,-4.5029054
1476,-1.2693259,3.6256876
1477,15.739826,-1.1569164
1478,-0.3267299,3.206187
1479,1.761569,-3.8363352
1480,-2.2183948,5.291378
1481,3.5431855,-5.464337
1482,-0.50585735,-0.5552225
1483,15.679616,1.429746
1484,-0.5510907,5.2898173
1485,0.99388266,3.4066205
1486,4.592894,-3.0628326
1487,0.912757,2.4036047
1488,2.5738132,-2.4855711
1489,5.5097427,-2.9019184
1490,-4.2220144,5.7836585
1491,2.592211,11.556892
1492,16.047804,-1.8354362
1493,15.435011,-0.9396325
1494,17.587051,-2.3610907
1495,1.6934721,-1.023423
1496,18.418343,-1.3253866
1497,17.551313,-1.9085388
1498,3.5238545,3.7643194
1499,3.3128412,-1.764162
1500,2.3663611,-5.3443475
1501,-0.9140398,-0.67792326
1502,16.147816,1.350195
1503,15.577942,1.3621575
1504,6.1013193,-2.6640716
1505,-2.6019473,3.6171134
1506,3.4213407,-3.3576498
1507,-4.568161,5.251659
1508,-1.8815694,5.2435684
1509,3.5978782,-3.2460728
1510,17.899664,-2.0589442
1511,15.677887,-1.0008175
1512,15.715101,1.4205903
1513,1.0412025,2.4490426
1514,16.197674,0.38857207
1515,5.584391,-1.95108
1516,16.944077,-2.4278364
1517,13.493777,-0.79381377
1518,1.7308042,-1.0423323
1519,-1.0897933,-0.65532476
1520,18.015978,-0.9925544
1521,3.4070525,-5.8692017
1522,3.0936303,-3.5657845
1523,18.799929,-0.65672886
1524,18.11187,-1.7734637
1525,-1.8977146,2.0863519
1526,-1.4513899,-0.32239524
1527,17.304026,-1.2565663
1528,-4.260767,4.792077
1529,2.7039957,-4.8843427
1530,0.3427118,1.7288728
1531,-3.2177565,3.8785913
1532,0.98302525,2.361929
1533,1.998356,-3.082904
1534,5.696283,-1.7473629
1535,0.81957084,3.2098525
1536,-1.8370469,5.241891
1537,-2.0053632,5.3776264
1538,3.3424182,3.8090272
1539,17.404217,-1.6574099
1540,4.067109,-1.0109702
1541,5.080823,-0.9375643
1542,2.2535832,-4.525407
1543,4.7260714,-1.0096968
1544,0.9067489,2.3648121
1545,5.7333937,-2.4823956
1546,-4.7621646,4.8209553
1547,-0.87756026,4.263976
1548,16.68455,0.332955
1549,3.0975947,-1.5067319
1550,0.98619974,-3.72721
1551,14.595233,1.1905149
1552,0.7901202,3.1117823
1553,-1.8470122,5.270638
1554,-0.889648,5.3122125
1555,-4.434916,5.5022116
1556,-1.8972245,2.1511052
1557,17.43787,-2.32059
1558,4.0336123,-2.4277122
1559,6.1680794,-2.6163049
1560,14.193249,-0.68120223
1561,-0.3280404,5.536527
1562,18.310635,-2.107313
1563,14.724456,-0.5098046
1564,0.67098534,1.3973851
1565,0.7183164,5.047186
1566,-0.3644615,5.0468726
1567,3.4700787,-5.3303733
1568,-0.16735415,4.7757025
1569,-0.33652368,-0.3618523
1570,14.628362,1.1788698
1571,14.771353,-0.08386808
1572,0.9790888,-3.523435
1573,1.0218357,3.6969445
1574,2.182343,-1.5481193
1575,-1.7789421,3.5116475
1576,17.801558,-1.016227
1577,-1.5901316,4.1214275
1578,17.433903,-0.7185746
1579,3.2228086,-1.5777307
1580,15.867914,-0.9208422
1581,4.6823335,-4.2618814
1582,2.2821727,3.8319578
1583,1.9585297,-2.179067
1584,-2.6607163,3.5472336
1585,-4.6108694,4.3469625
1586,-5.034185,5.23807
1587,2.9129362,3.5894864
1588,-3.131503,2.5759587
1589,18.788904,-1.7602556
1590,-0.2754258,4.140898
1591,18.15822,-2.0931432
1592,3.0904353,-5.7999325
1593,16.141073,-0.9839699
1594,1.2390223,-3.7288976
1595,3.7586086,-6.059764
1596,-4.5143995,4.368248
1597,17.979671,-1.7080909
1598,-1.697911,3.1551607
1599,2.024106,-1.3698531
1600,3.2385855,-3.133256
1601,1.2285217,4.5361295
1602,14.088587,-0.2993817
1603,-2.108546,5.1074867
1604,2.1918514,-2.0522707
1605,-3.6983018,5.695305
1606,2.525948,-4.318413
1607,17.654375,0.2615666
1608,4.288155,-1.6329011
1609,-2.3818622,2.2126365
1610,-1.7678969,2.2967086
1611,0.8748112,5.114222
1612,1.1974742,-4.5671387
1613,0.9708774,2.3533242
1614,16.38805,-0.60597515
1615,15.528717,1.2620273
1616,-3.380423,5.429605
1617,4.2189846,-3.1607814
1618,18.654428,-2.0706341
1619,3.9133918,-1.0810165
1620,14.173152,-0.4447223
1621,-4.3103347,5.0742636
1622,3.2143908,-1.6216296
1623,-0.11043177,2.865765
1624,-1.4731734,-0.409226
1625,-1.7935205,3.1083722
1626,3.3224146,-5.8607783
1627,2.3838298,-1.9737808
1628,16.037935,0.09510053
1629,2.5575361,11.527266
1630,-0.1459197,-0.06277525
1631,-4.528829,5.4090858
1632,6.0498443,-2.3897843
1633,14.781817,0.99512655
1634,0.25786972,1.3398099
1635,-4.57052,5.6979156
1636,-1.0178022,2.1324873
1637,2.2415824,-2.0246897
1638,0.45808607,4.0893836
1639,1.2247012,-4.492592
1640,0.92071813,3.3644617
1641,18.638313,-2.1555283
1642,2.2388823,-2.0791786
1643,17.610481,0.20648873
1644,18.12907,-0.22652915
1645,1.2265904,-3.3945632
1646,-0.93646735,1.8546116
1647,2.7194495,-1.951951
1648,3.3319316,3.6324399
1649,-4.5006495,5.6510754
1650,0.8134572,-2.2565985
1651,-0.9677032,4.276963
1652,2.6123397,11.5225115
1653,-1.0266194,1.774481
1654,-4.6520247,5.186804
1655,2.012405,-4.9874554
1656,-2.4447258,4.423743
1657,2.2037313,-5.2082725
1658,16.3124,-0.5124096
1659,1.0578457,-3.7583754
1660,-3.9597166,4.5462203
1661,-0.4159545,4.3904147
1662,3.15153,-1.7606951
1663,6.2755375,-2.6064835
1664,18.131035,-2.0905073
1665,16.29665,0.32109427
1666,0.32248154,1.733024
1667,3.7270436,-4.7158923
1668,2.3077009,-3.690781
1669,17.967426,-0.23962896
1670,1.0712426,-1.935192
1671,18.062103,-2.119495
1672,5.570676,-2.046522
1673,2.599623,11.717502
1674,18.614618,-1.4770234
1675,17.598444,-2.5013776
1676,18.56474,-1.92587
1677,5.2100105,-1.7991772
1678,0.775212,1.2715019
1679,3.2213726,3.6704
1680,15.722007,1.2846819
1681,-0.49793777,5.5945973
1682,0.49868882,1.5339
1683,5.6130657,-1.8114374
1684,15.760399,-1.133621
1685,0.9360824,3.5881677
1686,-0.80506927,0.33997077
1687,13.984273,-0.261433
1688,1.2277424,-4.528305
1689,13.787953,-0.5095201
1690,0.017149631,3.6655357
1691,-0.9889977,-0.68440306
1692,-1.9504659,5.317234
1693,-4.251724,5.5871053
1694,-1.9786596,5.300891
1695,15.521939,0.9007702
1696,17.953959,-0.3377101
1697,1.1372389,-3.5745325
1698,16.475422,0.87388766
1699,17.977331,-1.5958747
1700,-1.6861405,4.9600244
1701,1.3582737,3.7608614
1702,16.346382,0.72953975
1703,2.4062476,-1.3753164
1704,6.0917697,-2.5180292
1705,14.8843355,0.6094945
1706,1.8678089,-4.3834963
1707,3.2795484,3.771724
1708,1.2168244,4.519961
1709,17.577133,-1.1715455
1710,14.062333,-0.31916356
1711,2.7114222,-1.0766864
1712,-0.79160964,4.6783276
1713,1.9429556,-5.3225083
1714,18.910223,-1.6854459
1715,-1.0204931,1.8308011
1716,18.065641,-1.7259231
1717,15.68295,1.4495254
1718,14.9829855,-0.22705615
1719,14.75058,-0.09586831
1720,-4.52403,4.687289
1721,-4.561345,5.926844
1722,3.037551,-2.256154
1723,-4.6089163,5.3477383
1724,-4.7764716,4.997901
1725,3.5342383,-4.550005
1726,-1.7268599,2.3467784
1727,-0.8522562,0.20886755
1728,-4.355464,4.7805467
1729,18.684578,-1.3291421
1730,17.862715,-1.264823
1731,16.068645,0.16513711
1732,14.49397,0.5402881
1733,14.922344,-0.32468274
1734,-0.85541975,0.37541
1735,4.466534,-1.0623531
1736,1.2331978,-4.565665
1737,-0.5084237,3.7607267
1738,3.4454331,-4.4779563
1739,-0.3132313,-0.5830566
1740,-4.6320844,4.768259
1741,18.05722,-0.6451229
1742,14.749826,1.171744
1743,18.449512,-1.7773286
1744,3.1057987,-2.7990968
1745,16.423685,-0.6026611
1746,-1.7306392,3.1900103
1747,14.5840645,1.0271976
1748,-0.6450522,5.440663
1749,18.064854,-0.40257445
1750,1.6605989,-3.6009302
1751,17.993153,-0.33834013
1752,17.520576,0.74913937
1753,3.260924,-5.85287
1754,2.0766218,-5.1092644
1755,5.08662,-1.8320063
1756,-4.2654963,5.167359
1757,15.6203165,1.4283633
1758,-4.3915606,5.87002
1759,13.753401,-0.4085526
1760,-5.000072,4.9804792
1761,2.4274764,3.6216242
1762,5.1092587,-2.1469052
1763,17.063671,-0.31467783
1764,-2.3340845,4.408092
1765,14.198096,-0.82574314
1766,-4.7228565,5.8233747
1767,-3.172495,2.8690994
1768,15.80923,1.3620027
1769,-0.6762864,-0.56837523
1770,16.307798,1.1143491
1771,17.553259,0.800113
1772,1.1199657,-4.4608335
1773,-0.562047,2.6618774
1774,-0.9286769,4.8752775
1775,3.1594906,-3.1476712
1776,-4.151654,5.054539
1777,5.8185234,-2.737143
1778,16.415777,0.47782868
1779,2.259672,3.49188
1780,3.0130005,-3.895428
1781,-0.5679488,5.5109825
1782,2.2089546,-6.382584
1783,1.0329794,-2.391242
1784,1.3964881,-3.9275675
1785,2.2119129,-2.053364
1786,16.20341,-0.091007955
1787,15.309719,0.7213706
1788,4.1373467,-0.6370578
1789,1.0885329,3.064062
1790,0.21373999,1.7701072
1791,4.272052,-4.6772027
1792,2.1547325,-2.6764734
1793,-4.553603,5.6461434
1794,15.455781,0.5427944
1795,14.946769,0.34001884
1796,16.859283,-1.4008673
1797,3.120489,-6.0608735
1798,6.244218,-2.528026
1799,0.34813422,1.6829666
1800,2.9994068,-5.799199
1801,16.127523,1.520271
1802,14.490701,0.6951524
1803,15.602693,-1.294322
1804,16.418247,-0.8888185
1805,15.401049,-1.7473618
1806,1.2429422,-4.5722756
1807,-1.8211871,2.2512176
1808,15.792639,1.2241485
1809,0.92284054,2.8942885
1810,14.599021,-0.21909548
1811,18.31531,-1.6957793
1812,-3.473246,5.112831
1813,0.7639115,5.2409267
1814,2.2383366,4.3777704
1815,13.756489,-0.33030295
1816,15.830073,1.3709553
1817,-2.9791484,5.3649416
1818,1.4501784,-2.2979677
1819,18.893553,-1.2173722
1820,2.7642536,-1.2460401
1821,-4.4929476,4.807004
1822,1.0116609,4.9114795
1823,0.95467585,3.6575475
1824,-4.7562623,5.819059
1825,-5.110377,5.4908433
1826,15.809489,1.4600145
1827,0.5854009,3.0274363
1828,-0.62231827,5.4039297
1829,14.739767,1.063945
1830,18.628279,-2.0410585
1831,3.3160946,-5.736312
1832,-2.9305165,5.3446736
1833,15.493297,-0.99027187
1834,16.080856,-1.125576
1835,17.370203,0.5558735
1836,0.8265651,3.3861609
1837,2.7418873,11.768581
1838,17.779055,-0.81971806
1839,-4.883337,5.604092
1840,2.8810637,3.313121
1841,18.50089,-2.0196948
1842,18.015474,-1.1808652
1843,1.6922827,-1.0266131
1844,3.8319182,-4.751207
1845,15.363302,-1.7688845
1846,5.556524,-2.7622998
1847,16.088753,0.11812979
1848,-1.8575858,2.206036
1849,18.07776,-1.7797778
1850,1.1861135,-4.6062965
1851,-3.971536,5.3105764
1852,15.073869,0.6838267
1853,5.8268437,-2.5331762
1854,17.41348,0.61840767
1855,4.2456303,-0.68355274
1856,15.8472,-0.9639709
1857,-1.235107,3.4234033
1858,15.6470995,0.5684154
1859,-0.49541008,2.6364713
1860,6.118854,-2.5204527
1861,-4.786414,4.8312187
1862,4.886567,-2.4919887
1863,16.357193,-0.50495183
1864,-3.094413,4.90081
1865,1.2296468,4.4527755
1866,17.444654,0.5995708
1867,-4.158946,5.5132823
1868,1.4794897,-3.671153
1869,16.337555,-0.5028524
1870,15.388102,-1.7500052
1871,16.640514,-0.8303549
1872,2.462442,-3.8338978
1873,-4.8663983,5.882441
1874,5.897886,-2.4974444
1875,17.861727,-2.2496896
1876,1.903061,-5.3036394
1877,4.548955,-1.1896247
1878,-0.77930987,4.668742
1879,-0.7382799,0.30646104
1880,15.083728,0.32654306
1881,13.819222,-0.49465477
1882,-0.73872113,0.2892218
1883,14.086775,-0.6378668
1884,17.488176,0.29764742
1885,3.0919228,3.6522667
1886,2.7439284,-1.1810739
1887,-0.121849194,2.0257947
1888,-2.3646533,4.4013333
1889,3.5493119,-5.301341
1890,2.6836982,11.250162
1891,2.2421172,4.3913126
1892,-2.5118272,2.2377388
1893,-3.9851007,5.727091
1894,18.449612,-1.2925445
1895,1.2283244,-4.40193
1896,2.3278399,-2.0573142
1897,4.929564,-2.451161
1898,16.003323,-1.0194248
1899,1.3545995,-1.2474074
1900,17.451656,-1.940282
1901,15.590033,1.4619138
1902,0.3824697,5.1536436
1903,-4.501246,5.5811567
1904,-2.9570017,3.2350178
1905,-0.5904433,5.636812
1906,1.6919872,-4.3676496
1907,-0.7502215,3.6647532
1908,17.569744,0.78142196
1909,2.4384868,-1.9566942
1910,-0.6947515,5.4485383
1911,0.51987743,4.984734
1912,-4.4900746,6.0191264
1913,-4.4058967,5.9621696
1914,3.1366243,-5.829375
1915,-0.727736,0.023738645
1916,2.467019,-3.7646291
